,latitude,longitude,speeds
17266,52.52057,13.34121,3.0
17267,52.52057,13.34121,3.0
17268,52.5205,13.34118,3.0
17269,52.52032,13.34106,3.0
17270,52.52013,13.34093,3.0
17271,52.51983,13.3407,3.0
17272,52.51956,13.34048,3.0
17273,52.51956,13.34048,3.0
17274,52.51946,13.34038,3.0
17275,52.51946,13.34038,3.0
17276,52.51932,13.34025,3.0
17277,52.51932,13.34025,3.0
17278,52.51926,13.34019,3.0
17279,52.51913,13.34005,3.0
17280,52.51913,13.34005,3.0
17281,52.51894,13.33984,3.0
17282,52.51894,13.33984,3.0
17283,52.51885,13.33976,3.0
17284,52.51885,13.33976,2.0
17285,52.51874,13.33965,2.0
17286,52.51847,13.3394,2.0
17287,52.51827,13.3392,2.0
17288,52.51813,13.33907,2.0
17289,52.51797,13.33901,2.0
17290,52.51797,13.33901,2.0
17291,52.51775,13.33886,2.0
17292,52.51767,13.33881,2.0
17293,52.51767,13.33881,2.0
17294,52.51729,13.33864,2.0
17295,52.51709,13.33854,2.0
17296,52.51684,13.33839,2.0
17297,52.51684,13.33839,2.0
17298,52.51675,13.33832,2.0
17299,52.51675,13.33832,2.0
17300,52.51666,13.33823,2.0
17301,52.51601,13.33752,2.0
17302,52.51601,13.33752,2.0
17303,52.51552,13.33699,2.0
17304,52.51552,13.33699,2.0
17305,52.51526,13.33676,2.0
17306,52.51526,13.33676,2.0
17307,52.5152,13.33671,2.0
17308,52.51506,13.33661,2.0
17309,52.51506,13.33661,2.0
17310,52.51493,13.33652,2.0
17311,52.51493,13.33652,2.0
17312,52.51468,13.33634,2.0
17313,52.51468,13.33634,2.0
17314,52.51457,13.33627,2.0
17315,52.51457,13.33627,2.0
17316,52.51442,13.33618,2.0
17317,52.51442,13.33618,2.0
17318,52.51423,13.33607,2.0
17319,52.51423,13.33607,2.0
17320,52.51405,13.33598,2.0
17321,52.51405,13.33598,2.0
17322,52.51383,13.33587,2.0
17323,52.51383,13.33587,2.0
17324,52.51358,13.33571,2.0
17325,52.51358,13.33571,2.0
17326,52.51341,13.33574,2.0
17327,52.54734,13.43915,3.0
17328,52.54716,13.43897,3.0
17329,52.54705,13.43886,3.0
17330,52.54705,13.43886,3.0
17331,52.54687,13.43868,3.0
17332,52.54687,13.43868,3.0
17333,52.54634,13.43817,3.0
17334,52.54634,13.43817,3.0
17335,52.54564,13.4375,3.0
17336,52.54564,13.4375,3.0
17337,52.54532,13.43719,3.0
17338,52.54532,13.43719,3.0
17339,52.54511,13.43699,3.0
17340,52.54511,13.43699,3.0
17341,52.54507,13.43695,3.0
17342,52.54507,13.43695,3.0
17343,52.545,13.43688,3.0
17344,52.545,13.43688,3.0
17345,52.54356,13.43549,3.0
17346,52.54356,13.43549,3.0
17347,52.54311,13.43506,3.0
17348,52.54311,13.43506,3.0
17349,52.54285,13.43481,3.0
17350,52.54285,13.43481,3.0
17351,52.54275,13.4347,3.0
17352,52.51341,13.33574,3.0
17353,52.51358,13.33571,3.0
17354,52.51358,13.33571,3.0
17355,52.51383,13.33587,3.0
17356,52.51383,13.33587,3.0
17357,52.51405,13.33598,3.0
17358,52.51405,13.33598,3.0
17359,52.51423,13.33607,3.0
17360,52.51423,13.33607,3.0
17361,52.51442,13.33618,3.0
17362,52.51442,13.33618,3.0
17363,52.51457,13.33627,3.0
17364,52.51457,13.33627,3.0
17365,52.51468,13.33634,3.0
17366,52.51468,13.33634,3.0
17367,52.51493,13.33652,3.0
17368,52.51493,13.33652,3.0
17369,52.51506,13.33661,3.0
17370,52.51506,13.33661,3.0
17371,52.5152,13.33671,3.0
17372,52.51526,13.33676,3.0
17373,52.51526,13.33676,3.0
17374,52.51552,13.33699,3.0
17375,52.51552,13.33699,3.0
17376,52.51601,13.33752,3.0
17377,52.51601,13.33752,3.0
17378,52.51666,13.33823,3.0
17379,52.51675,13.33832,3.0
17380,52.51675,13.33832,3.0
17381,52.51684,13.33839,3.0
17382,52.51684,13.33839,3.0
17383,52.51709,13.33854,3.0
17384,52.51729,13.33864,3.0
17385,52.51767,13.33881,3.0
17386,52.51767,13.33881,3.0
17387,52.51775,13.33886,3.0
17388,52.51797,13.33901,3.0
17389,52.51797,13.33901,3.0
17390,52.51807,13.3392,3.0
17391,52.51819,13.33932,3.0
17392,52.51837,13.33952,3.0
17393,52.51843,13.33958,3.0
17394,52.51843,13.33958,3.0
17395,52.51849,13.33963,3.0
17396,52.51859,13.33973,3.0
17397,52.51879,13.33991,3.0
17398,52.51879,13.33991,3.0
17399,52.51889,13.33998,3.0
17400,52.51889,13.33998,3.0
17401,52.51901,13.34008,3.0
17402,52.51901,13.34008,3.0
17403,52.51931,13.34038,3.0
17404,52.51951,13.34059,3.0
17405,52.51951,13.34059,3.0
17406,52.51974,13.34082,3.0
17407,52.51989,13.34094,3.0
17408,52.52018,13.34116,3.0
17409,52.52018,13.34116,3.0
17410,52.52036,13.34128,3.0
17411,52.52053,13.34138,3.0
17412,52.52065,13.34144,3.0
17413,52.52065,13.34144,3.0
17414,52.52075,13.34148,3.0
17415,52.52075,13.34148,3.0
17416,52.52105,13.3416,3.0
17417,52.52146,13.34172,3.0
17418,52.52183,13.34181,3.0
17419,52.52183,13.34181,3.0
17420,52.52192,13.34183,3.0
17421,52.52192,13.34183,3.0
17422,52.52217,13.3419,3.0
17423,52.5223,13.34193,3.0
17424,52.5223,13.34193,3.0
17425,52.52242,13.34196,3.0
17426,52.52242,13.34196,3.0
17427,52.5225,13.34198,3.0
17428,52.5225,13.34198,3.0
17429,52.5231,13.34213,3.0
17430,52.5231,13.34213,3.0
17431,52.52315,13.34214,3.0
17432,52.52318,13.34215,3.0
17433,52.52318,13.34215,3.0
17434,52.52368,13.34233,3.0
17435,52.52368,13.34233,3.0
17436,52.5241,13.3425,3.0
17437,52.5241,13.3425,3.0
17438,52.52427,13.34255,3.0
17439,52.52427,13.34255,3.0
17440,52.52462,13.34267,3.0
17441,52.52462,13.34267,3.0
17442,52.52482,13.34273,3.0
17443,52.52482,13.34273,3.0
17444,52.52521,13.34285,3.0
17445,52.52521,13.34285,3.0
17446,52.52541,13.34292,3.0
17447,52.52541,13.34292,1.0
17448,52.5256,13.34299,1.0
17449,52.5256,13.34299,1.0
17450,52.52592,13.34311,1.0
17451,52.52592,13.34311,1.0
17452,52.52625,13.34324,1.0
17453,52.52625,13.34324,1.0
17454,52.52634,13.34326,1.0
17455,52.52634,13.34326,2.0
17456,52.52648,13.3433,2.0
17457,52.52663,13.34332,2.0
17458,52.52663,13.34332,2.0
17459,52.52681,13.34333,2.0
17460,52.52726,13.34334,2.0
17461,52.52761,13.34332,2.0
17462,52.52795,13.34332,2.0
17463,52.5281,13.34334,2.0
17464,52.5281,13.34334,2.0
17465,52.52829,13.34334,2.0
17466,52.52829,13.34334,2.0
17467,52.52831,13.34334,2.0
17468,52.52852,13.34334,2.0
17469,52.52852,13.34334,2.0
17470,52.52888,13.34333,2.0
17471,52.52888,13.34333,3.0
17472,52.52943,13.34331,3.0
17473,52.52943,13.34331,3.0
17474,52.5307,13.3433,3.0
17475,52.53123,13.3433,3.0
17476,52.53123,13.3433,3.0
17477,52.53143,13.34331,3.0
17478,52.53156,13.34333,3.0
17479,52.5318,13.34337,3.0
17480,52.5318,13.34337,3.0
17481,52.53198,13.34339,3.0
17482,52.53217,13.3434,3.0
17483,52.53217,13.3434,3.0
17484,52.53228,13.3434,3.0
17485,52.53228,13.3434,3.0
17486,52.53258,13.34342,3.0
17487,52.53297,13.34343,3.0
17488,52.53297,13.34343,3.0
17489,52.53306,13.34343,3.0
17490,52.53362,13.34346,3.0
17491,52.53362,13.34346,3.0
17492,52.53423,13.34349,3.0
17493,52.53423,13.34349,3.0
17494,52.53441,13.3435,3.0
17495,52.53441,13.3435,3.0
17496,52.5346,13.34351,3.0
17497,52.5346,13.34351,3.0
17498,52.53493,13.34355,3.0
17499,52.53497,13.34355,3.0
17500,52.53519,13.34358,3.0
17501,52.53544,13.34361,3.0
17502,52.53544,13.34361,3.0
17503,52.53553,13.34363,3.0
17504,52.53563,13.34365,3.0
17505,52.53571,13.34367,3.0
17506,52.53583,13.3437,3.0
17507,52.53583,13.3437,3.0
17508,52.53601,13.34374,3.0
17509,52.53609,13.34376,3.0
17510,52.53609,13.34376,3.0
17511,52.53615,13.34378,3.0
17512,52.5363,13.34382,3.0
17513,52.53641,13.34385,3.0
17514,52.53653,13.34389,3.0
17515,52.5366,13.34391,3.0
17516,52.5366,13.34391,3.0
17517,52.53672,13.34395,3.0
17518,52.5372,13.34411,3.0
17519,52.53727,13.34413,3.0
17520,52.53727,13.34413,3.0
17521,52.53745,13.3442,3.0
17522,52.53745,13.3442,3.0
17523,52.53764,13.34428,3.0
17524,52.53781,13.34433,3.0
17525,52.53793,13.34436,3.0
17526,52.53803,13.34437,3.0
17527,52.53803,13.34437,3.0
17528,52.5381,13.34439,3.0
17529,52.53821,13.34444,3.0
17530,52.53829,13.34448,3.0
17531,52.53829,13.34448,3.0
17532,52.53846,13.3446,3.0
17533,52.53859,13.34471,3.0
17534,52.53859,13.34471,3.0
17535,52.53877,13.34485,3.0
17536,52.53892,13.34498,3.0
17537,52.53892,13.34498,3.0
17538,52.53903,13.34508,3.0
17539,52.53909,13.34514,3.0
17540,52.53909,13.34514,2.0
17541,52.53929,13.34536,2.0
17542,52.53951,13.34564,2.0
17543,52.53977,13.34601,2.0
17544,52.54002,13.34636,2.0
17545,52.54002,13.34636,2.0
17546,52.54039,13.34686,2.0
17547,52.54039,13.34686,2.0
17548,52.54053,13.34705,2.0
17549,52.54053,13.34705,2.0
17550,52.54099,13.34769,2.0
17551,52.54099,13.34769,2.0
17552,52.5413,13.34812,2.0
17553,52.5413,13.34812,2.0
17554,52.54151,13.34842,2.0
17555,52.54164,13.34861,2.0
17556,52.54164,13.34861,2.0
17557,52.54188,13.34906,2.0
17558,52.54188,13.34906,2.0
17559,52.54191,13.34911,2.0
17560,52.54209,13.34947,2.0
17561,52.54209,13.34947,2.0
17562,52.54216,13.34964,2.0
17563,52.54216,13.34964,2.0
17564,52.54228,13.34994,2.0
17565,52.54239,13.35025,2.0
17566,52.54259,13.35091,2.0
17567,52.54259,13.35091,2.0
17568,52.54282,13.35166,2.0
17569,52.54299,13.35221,2.0
17570,52.54303,13.35234,2.0
17571,52.5431,13.35253,2.0
17572,52.5431,13.35253,2.0
17573,52.54317,13.35274,2.0
17574,52.54317,13.35274,2.0
17575,52.54344,13.3535,2.0
17576,52.54371,13.35418,2.0
17577,52.54398,13.35485,2.0
17578,52.54406,13.35503,2.0
17579,52.54406,13.35503,2.0
17580,52.5441,13.35512,2.0
17581,52.54441,13.35577,2.0
17582,52.54466,13.35628,2.0
17583,52.54477,13.35651,2.0
17584,52.54477,13.35651,2.0
17585,52.54491,13.35678,2.0
17586,52.54511,13.35716,2.0
17587,52.54511,13.35716,2.0
17588,52.54517,13.35726,2.0
17589,52.54539,13.35761,2.0
17590,52.5456,13.35793,2.0
17591,52.54585,13.35835,2.0
17592,52.54602,13.35866,2.0
17593,52.54602,13.35866,2.0
17594,52.54607,13.35875,2.0
17595,52.5462,13.35896,2.0
17596,52.54632,13.35915,2.0
17597,52.54632,13.35915,2.0
17598,52.54639,13.35928,2.0
17599,52.54639,13.35928,2.0
17600,52.54654,13.3595,2.0
17601,52.54654,13.3595,2.0
17602,52.54689,13.36005,2.0
17603,52.54689,13.36005,2.0
17604,52.54696,13.36015,2.0
17605,52.54731,13.36071,2.0
17606,52.54731,13.36071,2.0
17607,52.54788,13.36162,2.0
17608,52.54788,13.36162,2.0
17609,52.5479,13.36166,2.0
17610,52.54814,13.36204,2.0
17611,52.54814,13.36204,2.0
17612,52.54849,13.36259,2.0
17613,52.54874,13.36299,2.0
17614,52.54874,13.36299,2.0
17615,52.54878,13.36306,2.0
17616,52.54878,13.36306,2.0
17617,52.54949,13.36419,2.0
17618,52.54949,13.36419,2.0
17619,52.54962,13.36441,2.0
17620,52.54962,13.36441,2.0
17621,52.55066,13.36606,2.0
17622,52.55094,13.36652,2.0
17623,52.55119,13.36693,2.0
17624,52.55119,13.36693,2.0
17625,52.55132,13.36712,2.0
17626,52.55145,13.3673,2.0
17627,52.55145,13.3673,2.0
17628,52.55155,13.36743,2.0
17629,52.55155,13.36743,2.0
17630,52.55163,13.36752,2.0
17631,52.55174,13.36766,2.0
17632,52.55182,13.36778,2.0
17633,52.55182,13.36778,2.0
17634,52.55199,13.36806,2.0
17635,52.55241,13.36878,2.0
17636,52.55305,13.3699,2.0
17637,52.55305,13.3699,2.0
17638,52.55341,13.37052,2.0
17639,52.55369,13.371,2.0
17640,52.55369,13.371,2.0
17641,52.5538,13.37122,2.0
17642,52.5539,13.37145,2.0
17643,52.5539,13.37145,2.0
17644,52.55394,13.37156,2.0
17645,52.55397,13.37166,2.0
17646,52.55397,13.37166,1.0
17647,52.55401,13.3718,1.0
17648,52.55404,13.37192,1.0
17649,52.55406,13.37204,1.0
17650,52.55408,13.37218,1.0
17651,52.55408,13.37218,1.0
17652,52.55409,13.37228,1.0
17653,52.5541,13.37239,1.0
17654,52.55411,13.37251,1.0
17655,52.55411,13.37276,1.0
17656,52.55411,13.37276,1.0
17657,52.55409,13.37297,1.0
17658,52.554,13.3737,1.0
17659,52.55397,13.37395,1.0
17660,52.55396,13.37403,1.0
17661,52.55396,13.37403,1.0
17662,52.55392,13.37434,1.0
17663,52.55392,13.37434,1.0
17664,52.55382,13.37515,1.0
17665,52.55382,13.37515,1.0
17666,52.55365,13.37647,1.0
17667,52.55365,13.37647,1.0
17668,52.5536,13.37668,1.0
17669,52.55358,13.37679,1.0
17670,52.55359,13.37693,1.0
17671,52.55359,13.37693,1.0
17672,52.55362,13.37709,1.0
17673,52.55368,13.37718,1.0
17674,52.55368,13.37718,1.0
17675,52.55361,13.37731,1.0
17676,52.55361,13.37731,1.0
17677,52.55343,13.37762,1.0
17678,52.55325,13.37798,1.0
17679,52.55325,13.37798,1.0
17680,52.55321,13.37806,1.0
17681,52.55321,13.37806,1.0
17682,52.55312,13.37827,1.0
17683,52.55305,13.37846,1.0
17684,52.55298,13.37875,1.0
17685,52.5529,13.37916,1.0
17686,52.5529,13.37916,1.0
17687,52.55282,13.37969,1.0
17688,52.55282,13.37969,1.0
17689,52.55276,13.38,1.0
17690,52.55271,13.38021,1.0
17691,52.55262,13.38046,1.0
17692,52.55254,13.38065,1.0
17693,52.55254,13.38065,1.0
17694,52.55241,13.38098,1.0
17695,52.55241,13.38098,1.0
17696,52.55228,13.38129,1.0
17697,52.55228,13.38129,1.0
17698,52.55223,13.3814,1.0
17699,52.55223,13.3814,1.0
17700,52.55209,13.38174,1.0
17701,52.55209,13.38174,1.0
17702,52.55197,13.38204,1.0
17703,52.55197,13.38204,1.0
17704,52.55182,13.38242,1.0
17705,52.55182,13.38242,1.0
17706,52.55163,13.38284,1.0
17707,52.55156,13.38298,1.0
17708,52.55156,13.38298,1.0
17709,52.55149,13.38311,1.0
17710,52.55125,13.3835,1.0
17711,52.55125,13.3835,1.0
17712,52.5506,13.38459,1.0
17713,52.5506,13.38459,1.0
17714,52.5501,13.38539,1.0
17715,52.5501,13.38539,1.0
17716,52.54988,13.38574,1.0
17717,52.54988,13.38574,1.0
17718,52.54967,13.3861,1.0
17719,52.54967,13.3861,1.0
17720,52.54948,13.3864,1.0
17721,52.54948,13.3864,1.0
17722,52.54937,13.3866,1.0
17723,52.54937,13.3866,3.0
17724,52.54911,13.38707,3.0
17725,52.54911,13.38707,3.0
17726,52.54901,13.38725,3.0
17727,52.54898,13.3873,3.0
17728,52.54898,13.3873,3.0
17729,52.54888,13.38748,3.0
17730,52.54874,13.38771,3.0
17731,52.54874,13.38771,3.0
17732,52.54861,13.38791,3.0
17733,52.54851,13.38801,3.0
17734,52.54851,13.38801,3.0
17735,52.54844,13.38806,3.0
17736,52.54835,13.38814,3.0
17737,52.54835,13.38814,3.0
17738,52.54824,13.38822,3.0
17739,52.54824,13.38822,3.0
17740,52.54811,13.38832,3.0
17741,52.54811,13.38832,3.0
17742,52.54788,13.3885,3.0
17743,52.54788,13.3885,3.0
17744,52.54751,13.38879,3.0
17745,52.54751,13.38879,3.0
17746,52.54709,13.38911,3.0
17747,52.54709,13.38911,3.0
17748,52.54683,13.38932,3.0
17749,52.54683,13.38932,3.0
17750,52.54624,13.38978,3.0
17751,52.54624,13.38978,3.0
17752,52.5457,13.39018,3.0
17753,52.5457,13.39018,3.0
17754,52.54518,13.39058,3.0
17755,52.54518,13.39058,3.0
17756,52.54466,13.39099,3.0
17757,52.54466,13.39099,2.0
17758,52.54401,13.39149,2.0
17759,52.54362,13.39179,2.0
17760,52.54362,13.39179,2.0
17761,52.54343,13.39194,2.0
17762,52.54343,13.39194,2.0
17763,52.54332,13.39203,2.0
17764,52.54332,13.39203,2.0
17765,52.54284,13.39242,2.0
17766,52.54284,13.39242,2.0
17767,52.54256,13.39264,2.0
17768,52.54256,13.39264,2.0
17769,52.54235,13.39281,2.0
17770,52.54235,13.39281,2.0
17771,52.54164,13.39332,2.0
17772,52.54164,13.39332,2.0
17773,52.54135,13.39353,2.0
17774,52.54135,13.39353,2.0
17775,52.54111,13.39369,2.0
17776,52.54111,13.39369,2.0
17777,52.54086,13.3939,2.0
17778,52.54086,13.3939,2.0
17779,52.54055,13.39417,2.0
17780,52.54055,13.39417,2.0
17781,52.54013,13.39453,2.0
17782,52.53986,13.39474,2.0
17783,52.53986,13.39474,2.0
17784,52.53972,13.39485,2.0
17785,52.53972,13.39485,2.0
17786,52.53954,13.39499,2.0
17787,52.53954,13.39499,2.0
17788,52.53925,13.3952,2.0
17789,52.53915,13.39527,2.0
17790,52.53915,13.39527,2.0
17791,52.53869,13.39561,2.0
17792,52.53845,13.39579,2.0
17793,52.53845,13.39579,2.0
17794,52.53826,13.39593,2.0
17795,52.53826,13.39593,3.0
17796,52.53815,13.396,3.0
17797,52.53795,13.39615,3.0
17798,52.53787,13.39622,3.0
17799,52.53787,13.39622,3.0
17800,52.53784,13.39625,3.0
17801,52.53773,13.39644,3.0
17802,52.53773,13.39644,3.0
17803,52.53758,13.39657,3.0
17804,52.53758,13.39657,3.0
17805,52.53716,13.39688,3.0
17806,52.53716,13.39688,3.0
17807,52.53694,13.39703,3.0
17808,52.53694,13.39703,3.0
17809,52.53682,13.39701,3.0
17810,52.53682,13.39701,3.0
17811,52.53668,13.39713,3.0
17812,52.53656,13.39723,3.0
17813,52.53636,13.39739,3.0
17814,52.53636,13.39739,3.0
17815,52.53622,13.39749,3.0
17816,52.53616,13.39758,3.0
17817,52.53616,13.39758,3.0
17818,52.53527,13.39792,3.0
17819,52.53527,13.39792,3.0
17820,52.53497,13.39804,3.0
17821,52.53497,13.39804,3.0
17822,52.53472,13.39813,3.0
17823,52.53463,13.39816,3.0
17824,52.53463,13.39816,3.0
17825,52.53405,13.39838,3.0
17826,52.53299,13.39878,3.0
17827,52.53299,13.39878,3.0
17828,52.53262,13.39892,3.0
17829,52.53262,13.39892,2.0
17830,52.53251,13.39897,2.0
17831,52.53237,13.39906,2.0
17832,52.53231,13.3991,2.0
17833,52.53231,13.3991,2.0
17834,52.5318,13.39952,2.0
17835,52.5318,13.39952,2.0
17836,52.53169,13.39961,2.0
17837,52.53169,13.39961,2.0
17838,52.5312,13.40003,2.0
17839,52.5312,13.40003,2.0
17840,52.53071,13.40044,2.0
17841,52.53071,13.40044,2.0
17842,52.53037,13.40072,2.0
17843,52.53037,13.40072,2.0
17844,52.53006,13.40098,2.0
17845,52.53006,13.40098,2.0
17846,52.52976,13.40126,2.0
17847,52.52976,13.40126,2.0
17848,52.52961,13.40141,2.0
17849,52.52961,13.40141,2.0
17850,52.52898,13.40189,2.0
17851,52.52898,13.40189,2.0
17852,52.52808,13.40264,2.0
17853,52.52808,13.40264,2.0
17854,52.52769,13.40297,2.0
17855,52.52769,13.40297,2.0
17856,52.52745,13.40313,2.0
17857,52.52745,13.40313,2.0
17858,52.52736,13.4032,2.0
17859,52.52727,13.40326,2.0
17860,52.52719,13.40331,2.0
17861,52.52717,13.40332,2.0
17862,52.52717,13.40332,2.0
17863,52.52714,13.40334,2.0
17864,52.527,13.4034,2.0
17865,52.52683,13.40345,2.0
17866,52.52683,13.40345,2.0
17867,52.52651,13.40353,2.0
17868,52.52639,13.40356,2.0
17869,52.52627,13.4036,2.0
17870,52.52616,13.40363,2.0
17871,52.52607,13.40366,2.0
17872,52.52607,13.40366,1.0
17873,52.52604,13.40377,1.0
17874,52.526,13.40388,1.0
17875,52.526,13.40388,1.0
17876,52.52592,13.40406,1.0
17877,52.52584,13.40424,1.0
17878,52.52584,13.40424,1.0
17879,52.52577,13.40439,1.0
17880,52.5251,13.40586,1.0
17881,52.52505,13.40597,1.0
17882,52.52501,13.40606,1.0
17883,52.52498,13.40615,1.0
17884,52.52496,13.40623,1.0
17885,52.52496,13.40623,1.0
17886,52.52495,13.4063,1.0
17887,52.52494,13.4064,1.0
17888,52.52494,13.4064,1.0
17889,52.52493,13.40658,1.0
17890,52.52492,13.40667,1.0
17891,52.5249,13.40678,1.0
17892,52.5249,13.40678,1.0
17893,52.52486,13.40696,1.0
17894,52.52481,13.40712,1.0
17895,52.52473,13.40736,1.0
17896,52.52473,13.40736,1.0
17897,52.52457,13.40782,1.0
17898,52.52457,13.40782,1.0
17899,52.52454,13.4079,1.0
17900,52.52454,13.4079,1.0
17901,52.52438,13.40836,1.0
17902,52.52419,13.40892,1.0
17903,52.52419,13.40892,1.0
17904,52.52413,13.40912,1.0
17905,52.52409,13.40931,1.0
17906,52.52409,13.40931,1.0
17907,52.52405,13.40946,1.0
17908,52.52403,13.40955,1.0
17909,52.52401,13.40966,1.0
17910,52.52401,13.40966,1.0
17911,52.52399,13.40981,1.0
17912,52.52397,13.41001,1.0
17913,52.52396,13.41015,1.0
17914,52.52396,13.41015,1.0
17915,52.52394,13.41055,1.0
17916,52.52392,13.41104,1.0
17917,52.52392,13.41104,1.0
17918,52.5239,13.41178,1.0
17919,52.54275,13.4347,1.0
17920,52.54285,13.43481,1.0
17921,52.54285,13.43481,3.0
17922,52.54311,13.43506,3.0
17923,52.54311,13.43506,3.0
17924,52.54356,13.43549,3.0
17925,52.54356,13.43549,3.0
17926,52.545,13.43688,3.0
17927,52.545,13.43688,3.0
17928,52.54507,13.43695,3.0
17929,52.54507,13.43695,3.0
17930,52.54511,13.43699,3.0
17931,52.54511,13.43699,3.0
17932,52.54532,13.43719,3.0
17933,52.54532,13.43719,3.0
17934,52.54564,13.4375,3.0
17935,52.54564,13.4375,3.0
17936,52.54634,13.43817,3.0
17937,52.54634,13.43817,3.0
17938,52.54687,13.43868,3.0
17939,52.54687,13.43868,3.0
17940,52.54705,13.43886,3.0
17941,52.54705,13.43886,3.0
17942,52.54716,13.43897,3.0
17943,52.54734,13.43915,3.0
17944,52.54734,13.43915,3.0
17945,52.54754,13.43934,3.0
17946,52.54754,13.43934,3.0
17947,52.54773,13.43951,3.0
17948,52.56799,13.31196,3.0
17949,52.56801,13.31172,3.0
17950,52.56803,13.31132,3.0
17951,52.56803,13.31132,3.0
17952,52.56805,13.31092,3.0
17953,52.56806,13.31058,3.0
17954,52.56806,13.31058,3.0
17955,52.56796,13.31056,3.0
17956,52.56796,13.31056,3.0
17957,52.56776,13.3105,3.0
17958,52.56776,13.3105,3.0
17959,52.56758,13.31046,3.0
17960,52.56737,13.31042,3.0
17961,52.56737,13.31042,3.0
17962,52.5672,13.3103,3.0
17963,52.56707,13.31023,3.0
17964,52.56696,13.3102,3.0
17965,52.56696,13.3102,3.0
17966,52.56667,13.31012,3.0
17967,52.56648,13.31008,3.0
17968,52.56648,13.31008,3.0
17969,52.56616,13.31,3.0
17970,52.56589,13.30996,3.0
17971,52.56579,13.30997,3.0
17972,52.56579,13.30997,3.0
17973,52.5657,13.30998,3.0
17974,52.56553,13.30998,3.0
17975,52.56545,13.30998,3.0
17976,52.56545,13.30998,3.0
17977,52.56501,13.31002,3.0
17978,52.56441,13.31002,3.0
17979,52.53335,13.29046,3.0
17980,52.53339,13.29074,3.0
17981,52.53339,13.29074,3.0
17982,52.53345,13.29127,3.0
17983,52.53347,13.29147,3.0
17984,52.53351,13.29194,3.0
17985,52.53353,13.29227,3.0
17986,52.53357,13.29304,3.0
17987,52.53361,13.29391,3.0
17988,52.53362,13.29413,3.0
17989,52.53366,13.29502,3.0
17990,52.53366,13.29502,3.0
17991,52.53371,13.29574,3.0
17992,52.53371,13.29574,3.0
17993,52.53377,13.2964,3.0
17994,52.53384,13.29716,3.0
17995,52.5339,13.29779,3.0
17996,52.53391,13.29785,3.0
17997,52.53397,13.29829,3.0
17998,52.53404,13.29886,3.0
17999,52.53404,13.29886,3.0
18000,52.53407,13.2991,3.0
18001,52.53407,13.2991,3.0
18002,52.53419,13.29986,3.0
18003,52.53424,13.30023,3.0
18004,52.53433,13.30087,3.0
18005,52.53433,13.30087,3.0
18006,52.53448,13.30192,3.0
18007,52.53448,13.30192,3.0
18008,52.53475,13.30384,3.0
18009,52.53478,13.30403,3.0
18010,52.53479,13.3041,3.0
18011,52.53479,13.3041,3.0
18012,52.53493,13.3051,3.0
18013,52.53586,13.31162,3.0
18014,52.53586,13.31162,3.0
18015,52.53641,13.31552,3.0
18016,52.53641,13.31552,3.0
18017,52.53689,13.31888,3.0
18018,52.53689,13.31888,3.0
18019,52.53698,13.31953,3.0
18020,52.53698,13.31953,3.0
18021,52.53716,13.32073,3.0
18022,52.53716,13.32073,3.0
18023,52.5372,13.32103,3.0
18024,52.5372,13.32103,3.0
18025,52.5374,13.32249,3.0
18026,52.53745,13.32284,3.0
18027,52.53745,13.32284,3.0
18028,52.53763,13.32394,3.0
18029,52.53774,13.32451,3.0
18030,52.53791,13.32532,3.0
18031,52.538,13.32572,3.0
18032,52.538,13.32572,3.0
18033,52.53809,13.32612,3.0
18034,52.53814,13.32632,3.0
18035,52.53814,13.32632,3.0
18036,52.53829,13.32688,3.0
18037,52.53841,13.32731,3.0
18038,52.53855,13.32779,3.0
18039,52.53865,13.32812,3.0
18040,52.53865,13.32812,3.0
18041,52.539,13.32923,3.0
18042,52.53917,13.32924,3.0
18043,52.53905,13.32886,3.0
18044,52.53905,13.32886,3.0
18045,52.539,13.32871,3.0
18046,52.539,13.32871,3.0
18047,52.53896,13.32858,3.0
18048,52.53896,13.32858,3.0
18049,52.53892,13.32845,3.0
18050,52.53886,13.32825,3.0
18051,52.53879,13.32802,3.0
18052,52.5387,13.32772,3.0
18053,52.53853,13.32709,3.0
18054,52.53835,13.32644,3.0
18055,52.5383,13.32626,3.0
18056,52.5383,13.32626,3.0
18057,52.53825,13.32606,3.0
18058,52.53816,13.32562,3.0
18059,52.53805,13.32513,3.0
18060,52.53783,13.32408,3.0
18061,52.5376,13.32279,3.0
18062,52.5376,13.32279,3.0
18063,52.53747,13.32205,3.0
18064,52.5373,13.32102,3.0
18065,52.53725,13.32069,3.0
18066,52.53725,13.32069,3.0
18067,52.53721,13.32039,3.0
18068,52.53721,13.32039,3.0
18069,52.53715,13.31997,3.0
18070,52.53715,13.31997,3.0
18071,52.53705,13.31926,3.0
18072,52.5369,13.31818,3.0
18073,52.5369,13.31818,3.0
18074,52.53654,13.3156,3.0
18075,52.53599,13.31174,3.0
18076,52.53599,13.31174,3.0
18077,52.53533,13.30712,3.0
18078,52.53533,13.30712,3.0
18079,52.53504,13.30505,3.0
18080,52.53504,13.30505,3.0
18081,52.53488,13.30394,3.0
18082,52.53488,13.30394,3.0
18083,52.53479,13.30331,3.0
18084,52.53479,13.30331,3.0
18085,52.5346,13.30201,3.0
18086,52.5346,13.30201,3.0
18087,52.53445,13.30093,3.0
18088,52.53445,13.30093,3.0
